z,y,x,trajectory,frame
-0.3056612793011633,1.0569319582039025,3.3459367859700793,9,0
-0.23599802389756183,0.7848124516300615,3.2637297293430962,9,1
0.1874794526621087,0.5725176695096893,3.6971580822931873,9,2
0.24556151383220565,0.6637503304575387,3.610782682477174,9,3
-0.006267610017037989,1.1067211463897901,3.2669552081119186,9,4
-0.2682280246058657,1.1092562898059384,2.914411352534219,9,5
-0.21491456068120077,1.0986740803530661,2.455364467494075,10,0
0.3510209371374504,1.5628909622142475,2.525937211583469,10,1
-0.06514406472140394,-2.7724258335187324,2.631294477124339,11,0
-0.14587594103793028,3.601381697486063,-3.047848305783686,12,0
-0.10443281628312327,3.641808394667388,-2.9232095340820017,12,1
-0.30642197965943807,3.356778808449827,-2.280029283148444,12,2
-0.2009510128707142,-0.7789589489374521,-2.1130128160129966,13,0
0.09090574418955957,-0.7296972255475332,4.424904486485966,14,0
-0.07153097183270668,-1.065249497039448,4.340171178615523,14,1
-0.11352780959284078,-1.5283680662196317,4.131427156125918,14,2
0.1721854722143722,4.231669558355771,0.21352363163481983,15,0
0.21041208816607412,4.677001420801957,0.6955517917567507,15,1
-0.24711044825009626,4.044991473988164,0.2322487825410048,15,2
0.30580552003737455,4.7694692224243465,0.6250664713615558,16,0
-0.16633014390237388,-3.9551144838873324,-2.1343126257776186,17,0
-0.20955438954025774,-4.34670985073338,-2.439693049680144,17,1
-0.23457365797792815,-3.8463808825681425,-2.4345216906583564,17,2
-0.3262552414200409,0.29160537686973276,0.31180018958542133,18,0
-0.03707733750638362,0.35084680382804656,0.718916151619891,18,1
0.005672183450967268,0.6354687296303461,0.7654815487877473,18,2
0.2804961956906881,0.9238647412356576,0.640243935299068,18,3
0.01066089362334548,-4.03432095523692,2.685740926303953,19,0
0.19909220998725596,-3.92948087691236,2.5881827636435184,19,1
-0.06445572254626816,-4.253588709976788,2.4423723147360334,19,2
-0.09274120080253433,-4.326866230872202,1.6464734322461896,19,3
-0.23349659436813097,-4.5482845394185585,1.5051716080521484,19,4
-0.360395136323483,-1.751577583111187,3.3976352530101903,20,0
-0.19139125314612715,0.867402177064647,3.0893936073458472,21,0
0.28479927412523226,-1.170867633069127,4.273594519416708,22,0
0.27126728129940575,-1.2477532384983574,3.891597257379935,22,1
-0.12328593333581003,-0.8257182958358664,-2.6894703608875146,23,0
-0.19725109439196847,-0.7568236668659089,-2.6852808329994726,23,1
0.03544078577310676,-1.0502773511628658,-2.9522400299562177,23,2
-0.17168899266264848,-1.4929943978787787,0.3950988970006748,24,0
-0.10007967250822725,-2.0054817252339454,0.3452090637590378,24,1
-0.10081508215281451,-4.252653367746754,-1.4650953601072816,25,0
-0.20936666180760674,2.007036424116564,-0.13793878132132315,26,0
-0.04670732961130071,2.648321099372787,-0.102406359838308,26,1
-0.012189977409510028,3.0433679062926973,-0.1157341549554442,26,2
0.02533387918900038,3.7904683182086654,1.6815463155180153,27,0
0.3448691298485946,4.126686881774405,1.8669205997095544,27,1
0.16243146613122975,-1.4015099456197,-2.1247185041996874,28,0
0.06950227469090521,-1.7824692655546754,-2.0890651070144273,28,1
-0.25760642270839335,2.2632663385202734,-4.143913533266508,29,0
-0.336955750559433,3.668028734368008,-0.37230187446160884,30,0
0.04777134436812414,-2.62597724289469,-1.7131045647094796,31,0
0.052129533311579435,-2.3130512749509182,-1.9987888922196841,31,1
0.10522140199292845,-2.226730084196634,-1.9749548976395377,31,2
0.17529253300773803,3.365464580827363,2.9569295288249915,32,0
0.02733118583771319,3.184620236066742,2.7443732842226214,32,1
-0.13568877436086182,2.6880083823219287,-2.719376588218001,33,0
-0.13570253229929935,0.551790596823645,3.0626923617884043,34,0
-0.18535775060927318,0.6799311771576065,2.7276653559100508,34,1
0.14194984276446054,1.804535929167825,1.177205602589504,35,0
0.35954218454971626,2.126915477284022,1.772401800698634,35,1
0.2403166800336252,3.1671806707476504,1.3084425917367295,35,2
0.21908699640628465,-2.060537325384349,-2.7414267311217997,36,0
0.06703476300084407,-1.9994443971958153,-2.976059813348831,36,1
0.21003235843367507,0.7320780193218979,0.21928023844629052,37,0
0.3761333178507673,0.9163214508771209,0.7537913745757073,37,1
-0.23431465361716777,0.40554129309373305,-2.0424214287721565,38,0
0.28456615087618703,-3.573677999896376,-1.3120791340768645,39,0
0.20005341062753337,-3.3860048185754996,-1.1965912623039527,39,1
0.2586874020519693,2.5007235574243905,3.174708671707332,40,0
0.3023061009970291,2.733245055193235,4.0215594954364215,41,0
0.34549843885283654,-3.650728791470207,1.9245059205734536,42,0
-0.25326483389267146,2.4363847890383625,1.2109470582540731,43,0
0.32220088812072356,-1.3295507777720703,-0.8568843263016304,44,0
0.027558462923614132,0.2447425441974734,-3.1866016511805406,45,0
-0.0621090554686517,0.4122072520884859,-3.1092538456223484,45,1
-0.02170969227680973,0.4414226894584509,3.4550086497774575,46,0
-0.08195743823535864,0.183672563999926,3.8892342159233357,46,1
-0.14155981050406424,0.5858287399769534,3.7126843622585755,46,2
0.12497483348134077,-1.3825960703477576,-2.638316184811577,47,0
0.12638978256069278,-1.7786531438687825,-0.5899966282403436,48,0
-0.28068949839175994,-0.050878503331618696,4.140122522825916,49,0
-0.3215189354328723,-0.23310704798695794,3.873883263853352,49,1
-0.28846387702159726,0.2418926041460511,3.7196743497192752,49,2
-0.11741136894047702,1.2499247739551378,-0.6599693018920885,50,0
0.07586592618692214,1.5781504995976228,-0.3271298283126719,50,1
0.18779884041060937,1.4557619980627219,0.007977164490066052,50,2
0.30556263535783973,0.6000331137492286,-2.04169966244122,51,0
0.059915845597941254,0.6033042632649449,-1.7958179087883535,51,1
-0.17438762461837634,-2.5149428860584044,-3.003306696403206,52,0
-0.13652707787840773,0.8767242369865036,2.953034428076146,53,0
-0.2758017243880166,-0.8000887262836311,-4.375484768985029,54,0
-0.19283637929458597,2.612525384333063,-0.9371764306905904,55,0
0.0864694666409039,-2.922457012248084,-0.43659559342925514,56,0
-0.17758150718060672,2.69981801888347,-3.883873825439052,57,0
-0.3100706335194901,3.1074863234513175,-3.3585409608923706,57,1
0.040273489069650746,3.236983014492444,-3.243931762680476,57,2
-0.0167044425876034,3.2966357260904684,-3.0352570286349407,57,3
-0.2355164895850409,0.9791968113741614,-2.7329702285930217,58,0
0.17997762014134486,1.4588133503874356,-2.2519524592734017,58,1
0.11465916223663729,1.5530289188745483,-1.8842188642492705,58,2
0.12187437497170024,1.7085276423734994,-3.7926160780829044,59,0
0.021057873303506676,1.8305483027528728,-3.5036533831033156,59,1
-0.17193292974565302,1.5082277006803746,-3.1800791873593015,59,2
0.17772664015794012,0.38150532565851863,3.378271869093303,60,0
0.3110716359047478,-4.584013362720718,-0.20996913531389114,61,0
-0.30731322670798955,-0.7324663843791483,0.16694916025912493,62,0
-0.1577994884667685,-0.2804932139519306,0.29451368183054116,62,1
0.053730375744882715,-0.2154344419097203,0.3410186767587566,62,2
-0.011145401436045874,2.7483753064318277,3.3790315581840797,63,0
-0.3286139855016796,-0.11990527743940861,-2.405868770635602,64,0
-0.3532667563668378,-0.4092295913343699,-1.902706150505583,64,1
0.05814223178687174,2.1697260147561455,-0.11188735465559312,65,0
0.2236927460212703,-3.7137750725732244,2.154182919980849,66,0
0.25969915277151095,-4.169027155293469,2.212548285380709,66,1
0.09098115491030503,-0.6324399279591447,-1.580785602005696,67,0
0.049820795520332924,1.7943499921682347,0.640997448037478,68,0
-0.08423232897699282,2.0728631119044616,0.5817508134370273,68,1
-0.01076361658819859,1.6249680977976164,-0.034740303504082665,68,2
-0.3454536974219628,2.1763440858253564,0.468706766355051,68,3
0.12903386971510594,2.1222203382680838,0.6366386969738778,68,4
-0.34194892587662923,-0.9160949066943168,1.0228298968507712,69,0
-0.07751609707308378,-0.33051001971143873,-2.641725890373404,70,0
0.09191072719400738,-0.35839506345121996,-2.570826538363246,70,1
0.25688478439978374,-0.5527322996619163,-2.4956015873300457,70,2
0.09542663332633321,-0.6195464006991172,-2.9100351470893995,70,3
0.17453459670556998,-1.6734802762664287,2.162616329255368,71,0
0.30416067752404585,-2.3429131226694504,-2.7341024626291626,72,0
0.18126692895282573,-2.321101665194222,-2.876047274700307,72,1
-0.04578110498868255,-2.5395784947454456,-3.104934951336216,72,2
-0.13182725343940888,-2.7265698671281386,-2.381791612926854,72,3
-0.037507525695613095,-2.530389481769579,-2.3337530467810876,72,4
-0.06367884885939197,-2.9110507766645455,-2.217622754598857,72,5
0.08752943012403307,-3.322863315517174,-2.3823588408105003,72,6
0.20824567245193262,-3.3317938273270937,-2.1461705378733855,72,7
0.29969017432392925,1.710297268513566,3.2332431099350156,73,0
0.35824096486576096,1.7978685060970134,3.379062943272818,73,1
0.26245733037917346,1.4519156430116236,3.6051932354262575,73,2
0.0009411493302933164,0.17590191194774327,-2.8238532377351713,74,0
-0.17149993699889046,0.5101844839789962,-3.1549888569155202,74,1
-0.13480272996303855,2.434016918304321,-3.6685580562251596,75,0
-0.032535735619612094,-0.9623426749148652,-2.6223466572945697,76,0
0.17432189489611474,-0.5752796160419484,-1.7324850188110767,77,0
-0.3562677343096391,-0.18100436953724824,-1.6112454014376432,77,1
-0.29892707975686955,-0.39419705025668716,-1.52844838367325,77,2
-0.3435118270151081,2.915593299447221,-2.9763612336186624,78,0
0.2161821308362539,2.560369016140759,-3.1445281787053787,78,1
-0.19896695791050176,1.7206113767084827,-4.216508029819462,79,0
0.2559707346303158,1.5022390911543744,-0.8165476009498949,80,0
-0.21153921401593995,-0.1441503128019624,-0.9194763416066942,81,0
-0.061834012863510396,0.1087074394722248,-0.3209899148623935,81,1
0.018098750410555097,0.4139353813953258,-0.1594084973750971,81,2
-0.12757791652853662,0.23234640743309404,-0.5826449284034625,81,3
-0.004755691763485274,0.07524552618757034,-0.8401441783199852,81,4
0.2272744732345457,3.814689515797917,2.7760807375000423,82,0
0.13759779443093895,3.753410327237711,3.0358770059497857,82,1
-0.04143643159741968,3.7464834049070532,2.2914191521481744,83,0
-0.378320672942106,-2.7814363962074418,3.1136641884632916,84,0
-0.251719603554966,-2.815692238024096,4.019647288150931,84,1
-0.3122026050328613,-3.3420309819782865,2.895948130101361,85,0
-0.1541096388857934,-1.9642641914861874,2.5509211642232965,86,0
0.13333953171365623,-2.189929662315472,2.8232832523873657,86,1
-0.17197315258193344,-3.6337997140344513,-0.6420270114658637,87,0
-0.18208574112702713,-3.306915881741666,-0.5018139478698702,87,1
0.2857282736823901,-2.1610834763160365,4.205183294447285,88,0
-0.15251109976789623,-2.3969480406830748,4.364679238631632,88,1
-0.24365882712837197,4.151825493609627,0.6710486124539634,89,0
-0.1620769942888267,-0.48435539082656703,-2.8294309080179296,90,0
-0.008877224172578205,-0.3037382383870399,-2.935557180073466,90,1
-0.08226661225499761,-0.015535858298077463,-2.8362597165126164,90,2
0.08249300733918413,0.6829369097813125,-3.0120672821428953,90,3
0.06797261374090208,-3.1321840837093027,1.1420883468211234,91,0
-0.25444188222849734,-3.336682146711156,0.9432755195193956,91,1
-0.07071790537815598,-3.6790317583203063,0.6688274987402683,91,2
-0.06774556912217775,2.10664870026209,3.498486506977372,92,0
0.08846789898441168,2.0789799376566784,2.7938772247663546,92,1
-0.27430363860948676,-2.918480057720498,1.4336871230106019,93,0
0.355639721295952,1.728501331981935,3.0145965254661404,94,0
0.06919339688010538,3.23319033384358,3.3735067392357547,95,0
0.2987371470752914,4.246323559594156,0.8902657619405167,96,0
0.11520472386426919,4.2971826915572535,1.2424847548199787,96,1
-0.0885574256887124,4.165120962946902,1.4295523117932984,96,2
0.21787489440208166,3.8558205521452904,1.374353757154709,96,3
-0.01053368870791948,3.7684644287116678,1.755938694457337,96,4
-0.214355007868479,4.0155324134568895,1.3902247306554092,96,5
-0.3111664347061065,-1.9934906725552952,2.5337416060199716,97,0
-0.13741404086022302,3.481896654134518,1.2661593321153524,98,0
0.06962495717956274,2.985797780667949,1.5506011377569504,98,1
0.014452045233453205,3.245756265915705,1.5236863872236437,98,2
0.24369792834731524,-4.052761226503785,-2.742721505617412,99,0
0.3076994676420198,-4.073747959203939,-2.7663925587231684,99,1
-0.2235456833014544,0.014824439257902354,-1.0576239968160528,100,0
-0.262346992625037,0.3548672941473227,-1.128674467938209,100,1
-0.05528038627679,0.62635248224317,-1.7722228656294043,100,2
0.22551457576652117,4.197296846049001,-1.8252242827542633,101,0
0.20355883923461987,4.380653877901412,-1.8356150702719785,101,1
-0.2883196078928781,-3.077884590091291,0.6445551633181359,102,0
0.15794127968480787,2.9348498705512354,3.1677093847849944,103,0
0.21968358547328365,3.5528354207739685,2.910355938298188,103,1
-0.3752314439020527,1.9605642595886748,2.2768078489831876,104,0
0.21655053696200355,0.7630916869630603,-2.3962793045618813,105,0
0.2278048051928275,0.3861835327718698,-2.3747080733095287,105,1
0.033688249302832055,2.4464508099537245,0.5702413909841209,106,0
0.07417501017000375,2.211926557868447,0.43272372403941184,106,1
-0.2864832212429115,-3.178255732056484,-2.980757817590984,107,0
-0.30252231184470146,0.34058983232009754,3.6026964482329458,108,0
0.21486698758158188,0.33827189896703574,-3.7314921011178,109,0
0.336110789456008,0.364065413415214,-3.6945824028957857,109,1
-0.09261774467201922,0.2303098686676111,-3.3777862243232404,109,2
-0.056778344229484405,-0.001077928489172788,-2.705132846879967,109,3
-0.21981596878642184,-1.9636060560293525,-2.908248010078215,110,0
0.060071909410096436,3.8964258423277087,-0.7618451994164537,111,0
-0.3593408457534157,-2.5805135604848646,-2.187328360789222,112,0
-0.1247914690206165,2.938628338226374,3.6502035099523225,113,0
-0.2186079439902878,3.1909878207746374,3.570171993149696,113,1
-0.11257902600776155,2.7610256359948058,3.7706530252768022,113,2
-0.22820242595481716,2.326171902655212,3.739074603577704,113,3
-0.37374681138399923,2.589820124381444,3.616443776938982,113,4
-0.14081874116215448,1.3861466991273248,0.7945638282102452,114,0
-0.22194876680781472,1.8548382196980007,0.940036226346421,114,1
-0.19548048819131106,2.1814543349098976,2.4862510062878056,115,0
0.2658516671498339,-1.7832319133253143,-0.2777245364381034,116,0
0.14502836629477325,-4.861034139869215,0.30781302972034624,117,0
-0.1198945871042152,-2.222590416544244,3.5469734350035287,118,0
-0.09659051921947033,-2.1240301286541423,3.7521428211614842,118,1
-0.19256422442060114,-1.761438083122297,3.549659703100583,118,2
-0.3401991535005399,-1.8657800222992988,3.348087926868005,118,3
-0.17467563417367477,-2.171977687826947,-2.846525229750682,119,0
-0.03621535561191388,-2.715544236310857,-2.2925932367446626,119,1
0.018237531674337205,-2.5375347014406846,-2.6064729583720494,119,2
-0.06635758928741758,-2.9885970360718326,-2.2651611452989404,119,3
0.006081557106974875,-3.8785408316151058,2.7648733524926623,120,0
-0.1733005757195869,-4.044992645697543,2.4648051172751013,120,1
0.19863417483025933,-3.903994892979027,2.53307745226147,120,2
0.2086606741426088,-3.5334807222742337,2.579622054516531,120,3
-0.2360705732187297,3.630482556729178,2.0837865139192697,121,0
0.1362228497192744,3.519811755246683,1.8911954395646609,121,1
-0.09627736568407062,4.511068404337929,1.4484475262914538,122,0
0.21978461883754627,4.338657995026108,1.2733660673305258,122,1
0.17128864787984208,4.227742058882626,1.2958513351581005,122,2
0.26644954059329345,4.118040147804409,1.7585311652545286,122,3
-0.02286347717335269,3.56108115303367,1.3557962853322334,122,4
0.038088982370120414,-0.12958769447621182,2.6976572311377187,123,0
0.0014524657423396412,0.0872154408623861,2.925389270953735,123,1
-0.011999840730174838,0.32683008443742534,-0.14789750872743518,124,0
0.06028882503852441,0.009702969680763595,0.19475010158746567,124,1
-0.24218889777880365,-3.987851452995882,0.8669084406754964,125,0
0.1369145538313038,-3.875236136852318,0.4277842875970079,125,1
0.05750717164697716,-3.9687034944932083,2.4881210839541574,126,0
-0.18484036262383957,-4.015923800424205,2.4386440763816446,126,1
0.08536858136329828,-1.732052657136702,-1.8617633595241796,127,0
0.22380563556070385,-1.721593956488219,-2.227631650879147,127,1
-0.34586024707237795,2.880199382846304,0.20990247386660804,128,0
-0.19881363548916653,2.7008178207910443,0.118834882659196,128,1
-0.19873922053719478,2.507475768816127,0.4035528242667536,128,2
-0.26079530174094434,2.575805222944441,-0.02419672289281992,128,3
-0.004637449355084103,2.7191520971124112,-0.05176697768292698,128,4
0.1750579170341862,2.922443083779204,-0.32797614173376083,128,5
-0.08813688198696475,2.443703046204041,-0.7961647968703849,128,6
-0.19702038008834996,2.2379553497614055,-0.5068190012433318,128,7
-0.10603446322406122,2.4649063008310583,-0.43487090102120846,128,8
0.14279253703758654,2.4176983466510915,-0.1020233497563763,128,9
0.26348390379165376,2.589031464985836,-0.021494396785508487,128,10
-0.24031313672793797,-2.290150657632107,-4.295445743135779,129,0
-0.31090091892702254,-3.048222659564671,-3.354295347169759,130,0
-0.13388651770330304,1.9962296268495925,1.232360029228558,131,0
0.021709364535904885,1.0693851715646936,1.160299141164921,132,0
-0.04389158723893436,0.9226346142992055,1.386084137200381,132,1
-0.3761578375808576,0.5707157600583748,1.9553982341514538,132,2
-0.0887923695401717,0.2788549134389104,1.9479406830945183,132,3
-0.08558057056752655,0.3412321978090915,2.168896710675566,132,4
-0.23239624298349626,0.9277380946194217,2.5735065107683246,132,5
0.23254544235351132,4.315158334463202,2.1555518629182684,133,0
0.12489742118288896,4.390605106975122,2.164733344360322,133,1
0.22604979676834144,4.463122481480025,2.0037248496315616,133,2
0.22473215909369715,4.520792324763254,1.6837979620072274,133,3
0.37446526653828943,4.2271597908894725,1.48157031158396,133,4
0.154532458708651,4.38388473151197,1.060700290128569,133,5
-0.14584532235034836,-1.3041484747350507,0.4682281228508287,134,0
0.3032946403549066,-0.19823807844902266,0.8247116214728929,135,0
0.3309812194931674,4.341964232021013,0.8674778116050783,136,0
0.22856638403563834,4.5530929868051455,1.0337984749505864,136,1
0.06225426141395836,4.010572849603862,1.2739832837582745,136,2
-0.24488865552202005,4.011192284923051,1.5281222991484356,136,3
-0.2824599288195467,4.27947591941776,1.7902014656414027,136,4
-0.2838570365127128,0.7850517823702614,3.6978415021901636,137,0
0.06412488911666936,1.3953507417089943,3.700403349219862,137,1
0.19283966359617677,1.6965028187181628,3.845523104643237,137,2
0.17630930924328994,1.3956053607044516,3.453036066984308,137,3
0.05686960217501578,1.6921192278479527,3.7882914228665516,137,4
-0.17631989777885265,1.8479159764980755,4.090000021118793,137,5
0.08247816695109075,-1.5236865008199274,-2.251842361579294,138,0
0.15754847533966448,-1.655866685195933,-2.1175939242787902,138,1
-0.14621550792619809,-3.1502722309848683,0.3949119711199446,139,0
0.15933623284343215,-2.18899410270621,-1.6211276531204326,140,0
0.2636882101339824,-1.8362190603719586,2.7032695497407104,141,0
-0.20798225490509697,-3.885455011662189,-0.647247979483587,142,0
-0.37109766991262205,-2.4905791763689034,3.8639747077486413,143,0
-0.1782875641552235,-2.7436377369295615,4.062701663939471,143,1
-0.05177643750472101,-2.6417996782664797,3.726782072307159,143,2
0.020176784625282232,-2.987012957832632,3.7747041602860225,143,3
-0.013828372464578173,-2.756035319573609,3.721125517488362,143,4
-0.2887545439812943,-2.761727799665809,3.45253614727858,143,5
-0.09459352997336083,-2.5806536008571066,3.3318956979955168,143,6
-0.32824632613960486,-2.3960234507363554,2.9336061842539443,143,7
0.10660108112129962,-0.5594611872963858,-0.7975986185429121,144,0
0.046386845746236804,-1.6420268591718228,1.6294695061668931,145,0
-0.34369601952131107,-1.7287380409166786,1.2739824968819153,145,1
-0.24728187904088594,-2.0866083373632334,1.0917032946235168,145,2
0.1274415423858961,-1.8996344544151162,1.3088713338072313,145,3
0.2643698730176677,1.15687145103273,4.4904508029006145,146,0
0.09810981035085345,0.6156838392009709,-3.305066532186101,147,0
-0.06881518325197308,0.8665638267104436,-3.314117627360563,147,1
0.033020121094987066,1.1575062744116287,-2.4847275652253082,147,2
0.3387083893782403,1.2266156798963805,-2.433353227603636,147,3
0.107921386745148,0.9670045054172194,-2.5324986561866996,147,4
0.15190830438896855,1.5535781282126635,-2.964682236057887,147,5
-0.176579703870615,2.831520278431787,-1.4482505660128027,148,0
-0.37500699096286916,-3.0288302733019714,-2.290078707561181,149,0
-0.2076077838909322,-2.438094760783795,-4.177113108431702,150,0
-0.09610687386952865,4.306646879909652,-1.824176907453436,151,0
0.3392991936838457,3.9421122476389256,-1.7539046737205952,151,1
0.13616820554097714,4.032464937093227,-2.185242710454245,151,2
0.2507856217293236,4.2299448883304915,-2.226669256551575,151,3
0.20476896718368123,2.013279085059706,-3.9140419350685445,152,0
0.0063006500354720295,1.6564279258023302,-4.017777216620626,152,1
0.12759494860935153,1.503652424309511,-4.18092677427039,152,2
0.20962253346305498,0.78164881095298,-0.6817781093386097,153,0
-0.019586749533413352,0.6452271039178197,-0.9866011516228825,153,1
0.12778243997014654,-3.8172680636255674,1.1740213513691506,154,0
0.18076775941483636,-3.5979777545146137,0.7989521999331879,154,1
-0.1368729148750722,-3.624914984685427,1.0169865170378631,154,2
0.13856920537238843,-0.19093163154189952,2.7076702907584123,155,0
0.3281448878922668,-0.3298542284995373,2.5610046235153883,155,1
0.30546313331089536,-2.31704696438299,3.3266855207953916,156,0
0.09543040952794539,-2.5156773974896405,3.5351088356982805,156,1
0.2559840365451926,-0.7049123625389319,1.9386544718510392,157,0
-0.04338664588035465,-0.7695903017893331,2.2134993257221884,157,1
0.010498547470999164,-0.7076449232498586,2.4203874527613163,157,2
-0.013635575317393267,-0.5429039199521006,2.1510061484356475,157,3
0.04910603526692266,-1.510380260869293,3.627953856337861,158,0
0.23962802186875076,-1.2340911797405965,3.48328588004813,158,1
0.264496785651494,-1.0458230114769818,3.444802646715639,158,2
0.08888343474576638,2.5715762419824153,-0.7481119692581396,159,0
0.24567695851635357,-2.0108110372397197,3.574701030462122,160,0
-0.1591090475268483,0.07835545285030575,1.201082371693866,161,0
0.1055750419264843,0.5850400656873793,1.2947837055674687,161,1
-0.2051669054389294,-0.5223918677857556,4.007845863622924,162,0
0.08390700028183269,-1.7448280891227002,3.381115744910553,163,0
-0.27805412021125964,-1.6217957004233334,3.3118418233566205,163,1
-0.028033598078192404,0.24035583394387566,3.828065231154596,164,0
0.04892140467817,0.20949450791485164,3.5837701139175686,164,1
-0.2831415808549027,-1.0284100567100118,0.3407135099343271,165,0
-0.24905450291610093,2.122386474507409,4.338198383582402,166,0
0.32555863725216094,1.3715654306766367,-0.2193472141027889,167,0
-0.24830457058328795,1.5129796276332153,-0.3715021425585794,167,1
-0.026876658379286968,1.5660312797262552,-0.17293576956044895,167,2
-0.2635311602313005,1.5179486627042837,-0.318567305623158,167,3
0.15557321768717508,0.6738978592968474,-1.586264361117939,168,0
0.1549266171412963,-0.6340795866161574,2.6659560364032133,169,0
0.0529882994062146,-0.7366895830442296,2.851334455722099,169,1
-0.054823046743848976,-0.8844639764021216,2.67852962511144,169,2
0.1394851703210763,-0.4661958696509735,2.361064246967106,169,3
-0.2937750309904346,-2.678627614710453,1.520639316520717,170,0
-0.2510837116284018,-2.158684722601098,1.8178608174032111,170,1
-0.18449488780603626,-2.2453566360554933,1.6997789533659884,170,2
0.33081620713772336,1.8318390555478148,-0.5674697565087912,171,0
0.25501771394443473,1.756351556220669,-0.712693376790941,171,1
0.16753561058714062,2.022474935334007,1.3592681267625086,172,0
-0.01597782762768201,2.097536696500935,1.357657205165922,172,1
0.10729231956101944,2.2265532147911156,1.6831495337673221,172,2
0.04823073047788981,1.8000464047030285,1.9847787448239431,172,3
-0.05077900662190299,-0.4515805436067251,1.4451833390434747,173,0
-0.14438865974734758,0.04249494588484271,1.6953663811933664,173,1
-0.3360120984880489,-4.7630548345270585,-0.03054939133210907,174,0
0.06892071915387264,-4.775371505571174,-0.3683082114959474,174,1
0.2552234904112116,-4.58005625986856,-0.4255864158300407,174,2
0.0815164237814403,4.81376878505862,0.3639013088687054,175,0
0.09085189778043144,4.774972077101613,0.5467884118956325,175,1
0.2477609510216692,4.957860695212166,0.6729210724869847,175,2
0.24112861795548074,4.782133756701447,0.4696499104813433,175,3
0.2956978228750354,4.74596620872402,0.646325233922111,175,4
-0.07979686017972121,0.8349221318682061,3.5259557039876146,176,0
0.22549609944220672,0.9021471607647762,3.6965142577527335,176,1
0.29788762882121195,1.2577936665653113,1.6189165287075713,177,0
-0.05753504862370302,1.155618717120517,1.6159902413626448,177,1
-0.0547260706239406,-2.5712579430658264,-1.1182083388488386,178,0
-0.1394693816942243,-3.005912325554773,-0.5386124037733406,178,1
-0.1932913690294984,-2.8712714280429736,-0.8738244091018157,178,2
-0.1629780070805961,-3.1666198073899405,-1.1012346966328557,178,3
-0.23431396120477543,-2.4288064635778523,-0.9833302162201237,178,4
0.1465595252438768,-2.2950234094033,-0.627246855436973,178,5
-0.15624464517830566,3.4042285912104338,2.16065727297125,179,0
-0.15729766447601617,3.8628559986204443,1.8889396964391154,179,1
-0.07453671552705299,4.038566961805051,2.1989501317858324,179,2
-0.23333335306640848,0.10358678759981788,-3.8540454608353705,180,0
0.132512592058682,-2.105147019211954,3.339952313501976,181,0
0.05566335039454621,2.9046843336771904,1.716492947700382,182,0
0.10134184415785762,2.5061961517650126,1.9523190618720054,182,1
0.2105265764077502,-0.7864447098777525,-0.20864898457710818,183,0
-0.17142227477718133,2.309924555829233,-3.0282903886417047,184,0
0.2512707480346075,1.7011988760053376,-1.33866990053296,185,0
0.1521839635218959,1.6459134407977776,-1.1982487190982671,185,1
0.17389920547163576,2.269003162201622,-2.5150369912618933,186,0
-0.11899034459859821,-1.7671105511273066,-2.592127701324918,187,0
0.09881187445317868,2.3453437942599975,0.10472248326725353,188,0
-0.28696044230766765,2.001725476005817,0.08238324554436192,188,1
-0.11690418939656752,1.6744374761736878,-0.20132496194203386,188,2
0.38179058778537883,1.2492599724209124,-0.9178612463398668,189,0
